customerid;DOB;gender;address;job
0001123185;16/04/1994;Nam;Jane Hẻm/Quận Gò Vấp/TP.HCM;worker
0001123211;30/08/1996;Nữ;John Dãy/Quận Bình Thạnh/TP.HCM;worker
0001123225;13/01/1998;Nam;Jane Số/Quận 3/TP.HCM;worker
0001123226;05/10/1999;Nữ;Phạm Dãy/Quận Bình Thạnh/TP.HCM;worker
0001123238;21/06/1994;Nam;Nguyễn Đường/Quận Bình Thạnh/TP.HCM;worker
0001123239;07/04/1995;Nam;Vũ Dãy/Quận Gò Vấp/TP.HCM;worker
0001123252;15/08/1995;Nữ;Hoàng Số/Quận 1/TP.HCM;worker
0001123281;04/05/1996;Nam;Hoàng Làng/Quận Gò Vấp/TP.HCM;worker
0001123282;23/11/1999;Nữ;Trần Khu/Quận Gò Vấp/TP.HCM;worker
0001123306;31/08/1989;Nữ;Vũ Đường/Quận 7/TP.HCM;worker
0001123309;03/11/1994;Nữ;Mai Số/Quận Bình Thạnh/TP.HCM;worker
0001123315;12/01/1997;Nữ;Mai Làng/Quận 1/TP.HCM;worker
0001123344;28/08/2002;Nữ;Vũ Số/Quận 3/TP.HCM;student
0001123345;31/08/1995;Nữ;John Dãy/Quận Bình Thạnh/TP.HCM;worker
0001123374;13/10/2001;Nam;Jane Hẻm/Quận Bình Thạnh/TP.HCM;student
0001123375;08/12/1996;Nữ;Bùi Tổ/Quận 1/TP.HCM;worker
0001123378;21/03/1993;Nữ;Vũ Hẻm/Quận 1/TP.HCM;worker
0001123383;14/06/2001;Nam;Hoàng Tổ/Quận 7/TP.HCM;student
0001123397;27/09/1994;Nữ;John Tổ/Quận 1/TP.HCM;worker
0001123398;23/10/1995;Nam;Nguyễn Khu/Quận 7/TP.HCM;worker
0001123411;06/07/1991;Nam;Bùi Tổ/Quận 1/TP.HCM;worker
0001123433;20/01/1994;Nữ;John Hẻm/Quận 3/TP.HCM;worker
0001123442;15/11/1999;Nữ;Hoàng Ngõ/Quận 7/TP.HCM;worker
0001123446;19/09/1990;Nam;Jane Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001123448;03/12/2002;Nam;Jane Ngõ/Quận 7/TP.HCM;student
0001123460;19/05/2002;Nam;Hoàng Đường/Quận 1/TP.HCM;student
0001123462;07/12/1992;Nam;Jane Đường/Quận 7/TP.HCM;worker
0001123470;16/11/1997;Nữ;Dương Ngõ/Quận Gò Vấp/TP.HCM;worker
0001123483;10/06/1997;Nam;John Làng/Quận Bình Thạnh/TP.HCM;worker
0001123486;25/10/1994;Nữ;Jane Đường/Quận Bình Thạnh/TP.HCM;worker
0001123488;27/07/1999;Nam;John Làng/Quận 3/TP.HCM;worker
0001123494;28/01/2000;Nữ;Lê Làng/Quận Gò Vấp/TP.HCM;worker
0001123499;22/04/1995;Nam;Dương Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001123511;03/03/1985;Nam;John Khu/Quận Gò Vấp/TP.HCM;worker
0001123517;01/06/2001;Nam;Đặng Tổ/Quận Gò Vấp/TP.HCM;student
0001123519;07/08/1997;Nam;John Đường/Quận 1/TP.HCM;worker
0001123569;20/01/2001;Nam;Jane Khu/Quận 1/TP.HCM;student
0001123575;03/10/1994;Nam;Phạm Đường/Quận 3/TP.HCM;worker
0001123579;04/12/1996;Nữ;John Khu/Quận 3/TP.HCM;worker
0001123587;22/09/1999;Nữ;Vũ Tổ/Quận Gò Vấp/TP.HCM;worker
0001123592;05/06/1999;Nam;Nguyễn Dãy/Quận 7/TP.HCM;worker
0001123598;22/02/1999;Nam;Jane Hẻm/Quận 7/TP.HCM;worker
0001123603;05/12/1993;Nam;Mai Đường/Quận Bình Thạnh/TP.HCM;worker
0001123637;24/04/2005;Nam;Jane Khu/Quận 1/TP.HCM;student
0001123719;11/11/2001;Nữ;Bùi Tổ/Quận Bình Thạnh/TP.HCM;student
0001123748;04/09/1980;Nữ;Hoàng Đường/Quận Bình Thạnh/TP.HCM;worker
0001124213;20/06/2001;Nữ;Nguyễn Hẻm/Quận Gò Vấp/TP.HCM;student
0001124226;25/01/1986;Nam;John Khu/Quận 1/TP.HCM;worker
0001124253;17/09/1994;Nữ;Đặng Số/Quận 1/TP.HCM;worker
0001124254;23/08/1996;Nữ;Jane Làng/Quận 3/TP.HCM;worker
0001124278;22/11/1993;Nữ;Hoàng Đường/Quận 3/TP.HCM;worker
0001124287;03/01/1991;Nam;Jane Hẻm/Quận 1/TP.HCM;worker
0001124297;22/08/1991;Nữ;Trần Làng/Quận 7/TP.HCM;worker
0001124308;24/07/1997;Nam;John Ngõ/Quận 3/TP.HCM;worker
0001124310;16/07/2003;Nữ;John Tổ/Quận Gò Vấp/TP.HCM;student
0001124319;14/02/1999;Nữ;Jane Hẻm/Quận 7/TP.HCM;worker
0001124330;24/10/1979;Nữ;Phạm Dãy/Quận 3/TP.HCM;worker
0001124347;06/05/2001;Nữ;Jane Khu/Quận 1/TP.HCM;student
0001124366;24/09/1997;Nữ;Jane Dãy/Quận 1/TP.HCM;worker
0001124380;27/08/1994;Nữ;Vũ Tổ/Quận Bình Thạnh/TP.HCM;worker
0001124383;18/10/2002;Nữ;Hoàng Ngõ/Quận 3/TP.HCM;student
0001124388;27/12/1994;Nữ;Jane Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001124396;05/10/1997;Nữ;Mai Làng/Quận 3/TP.HCM;worker
0001124399;22/07/1995;Nữ;Vũ Đường/Quận 7/TP.HCM;worker
0001135002;14/09/1990;Nữ;Vũ Ngõ/Quận 1/TP.HCM;worker
0001135028;01/10/1997;Nam;Jane Khu/Quận 1/TP.HCM;worker
0001135035;21/01/1994;Nam;John Khu/Quận 1/TP.HCM;worker
0001135040;08/06/1990;Nam;John Tổ/Quận Bình Thạnh/TP.HCM;worker
0001135045;16/12/1996;Nam;John Đường/Quận Bình Thạnh/TP.HCM;worker
0001135053;04/12/1998;Nữ;Vũ Đường/Quận 1/TP.HCM;worker
0001135063;08/09/1998;Nữ;Jane Khu/Quận Bình Thạnh/TP.HCM;worker
0001135072;08/08/1990;Nam;Phạm Hẻm/Quận 3/TP.HCM;worker
0001135098;26/11/1986;Nam;Hoàng Làng/Quận 1/TP.HCM;worker
0001135136;02/08/1999;Nam;Jane Đường/Quận Gò Vấp/TP.HCM;worker
0001135166;03/01/1999;Nữ;John Khu/Quận 3/TP.HCM;worker
0001135173;17/03/1993;Nam;Jane Khu/Quận 7/TP.HCM;worker
0001135176;29/05/2002;Nam;Jane Dãy/Quận 7/TP.HCM;student
0001135186;06/09/1997;Nam;Jane Số/Quận 3/TP.HCM;worker
0001135202;28/04/1999;Nữ;Dương Dãy/Quận 7/TP.HCM;worker
0001135204;30/05/1992;Nữ;John Ngõ/Quận 1/TP.HCM;worker
0001135208;23/10/1984;Nam;Jane Hẻm/Quận Gò Vấp/TP.HCM;worker
0001135213;20/04/1997;Nam;John Tổ/Quận Gò Vấp/TP.HCM;worker
0001135218;21/10/1993;Nữ;John Hẻm/Quận 3/TP.HCM;worker
0001135251;23/10/2001;Nam;Hoàng Tổ/Quận 7/TP.HCM;student
0001135265;04/10/1991;Nữ;Dương Số/Quận 3/TP.HCM;worker
0001135272;28/05/2001;Nữ;Phạm Tổ/Quận Bình Thạnh/TP.HCM;student
0001135318;04/08/1995;Nam;Jane Dãy/Quận 1/TP.HCM;worker
0001135319;29/09/2002;Nữ;Jane Số/Quận Gò Vấp/TP.HCM;student
0001135339;17/06/1994;Nam;Dương Tổ/Quận Bình Thạnh/TP.HCM;worker
0001135340;17/09/1995;Nam;Jane Khu/Quận Bình Thạnh/TP.HCM;worker
0001135341;27/11/1994;Nam;Mai Hẻm/Quận 1/TP.HCM;worker
0001135351;24/01/1999;Nữ;Hoàng Làng/Quận 3/TP.HCM;worker
0001135354;13/07/2000;Nam;John Làng/Quận 1/TP.HCM;worker
0001135356;09/10/1999;Nữ;John Ngõ/Quận 3/TP.HCM;worker
0001135373;29/03/1999;Nữ;Jane Khu/Quận 7/TP.HCM;worker
0001135375;06/09/2017;Nữ;John Dãy/Quận 3/TP.HCM;teenager
0001135378;25/11/1999;Nữ;John Dãy/Quận Bình Thạnh/TP.HCM;worker
0001135382;24/10/1995;Nữ;John Đường/Quận 3/TP.HCM;worker
0001135390;03/01/1998;Nữ;Hoàng Đường/Quận 3/TP.HCM;worker
0001135413;13/07/1995;Nữ;John Số/Quận 3/TP.HCM;worker
0001135415;11/01/1999;Nam;John Tổ/Quận 3/TP.HCM;worker
0001135419;03/04/1995;Nữ;Hoàng Dãy/Quận Bình Thạnh/TP.HCM;worker
0001135421;06/12/1999;Nam;John Ngõ/Quận Gò Vấp/TP.HCM;worker
0001135425;14/05/1999;Nam;Lê Ngõ/Quận 1/TP.HCM;worker
0001135445;14/01/1995;Nam;Mai Khu/Quận Bình Thạnh/TP.HCM;worker
0001135451;13/12/1983;Nam;Dương Số/Quận 3/TP.HCM;worker
0001135459;22/12/1987;Nữ;Phạm Hẻm/Quận 1/TP.HCM;worker
0001135466;23/02/1990;Nam;Trần Hẻm/Quận 7/TP.HCM;worker
0001135505;14/08/1996;Nam;John Ngõ/Quận 1/TP.HCM;worker
0001135545;22/02/1995;Nam;John Ngõ/Quận 1/TP.HCM;worker
0001135550;11/10/1988;Nam;John Đường/Quận Bình Thạnh/TP.HCM;worker
0001135563;07/08/1999;Nam;Vũ Khu/Quận 3/TP.HCM;worker
0001135567;13/08/1999;Nam;Đặng Đường/Quận Bình Thạnh/TP.HCM;worker
0001135570;05/05/2002;Nam;Jane Hẻm/Quận Bình Thạnh/TP.HCM;student
0001135576;27/10/1993;Nam;Jane Dãy/Quận 7/TP.HCM;worker
0001135585;23/06/1995;Nam;Hoàng Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001135589;04/07/1991;Nữ;Bùi Dãy/Quận Bình Thạnh/TP.HCM;worker
0001135598;22/03/1996;Nữ;Lê Đường/Quận 3/TP.HCM;worker
0001135611;27/01/1995;Nam;Nguyễn Hẻm/Quận Gò Vấp/TP.HCM;worker
0001135617;21/01/1997;Nam;John Tổ/Quận 1/TP.HCM;worker
0001135627;11/12/1992;Nam;John Tổ/Quận Bình Thạnh/TP.HCM;worker
0001135643;30/09/1999;Nam;John Ngõ/Quận 3/TP.HCM;worker
0001135655;16/10/1998;Nam;Mai Số/Quận Bình Thạnh/TP.HCM;worker
0001135666;10/11/1978;Nữ;Jane Dãy/Quận Gò Vấp/TP.HCM;worker
0001135668;03/06/1993;Nam;John Số/Quận Bình Thạnh/TP.HCM;worker
0001135671;20/10/2003;Nữ;Jane Làng/Quận 1/TP.HCM;student
0001135674;02/06/2001;Nam;John Làng/Quận 3/TP.HCM;student
0001135683;03/12/1990;Nam;Trần Ngõ/Quận 7/TP.HCM;worker
0001135691;16/09/1990;Nam;Vũ Tổ/Quận 3/TP.HCM;worker
0001135711;09/09/1998;Nam;Jane Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001135714;05/09/1998;Nữ;John Dãy/Quận 1/TP.HCM;worker
0001135735;22/08/1986;Nữ;Trần Số/Quận Bình Thạnh/TP.HCM;worker
0001135760;30/08/1990;Nam;Dương Tổ/Quận Gò Vấp/TP.HCM;worker
0001135773;21/03/1998;Nam;Jane Hẻm/Quận 1/TP.HCM;worker
0001135781;06/05/1995;Nam;John Hẻm/Quận 3/TP.HCM;worker
0001135782;28/08/1997;Nữ;Jane Làng/Quận 3/TP.HCM;worker
0001135795;22/08/1993;Nam;Vũ Đường/Quận 3/TP.HCM;worker
0001135816;20/10/1995;Nam;John Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001135823;16/05/1998;Nữ;John Tổ/Quận 7/TP.HCM;worker
0001135833;30/12/1996;Nữ;Nguyễn Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001135835;11/06/2017;Nam;Đặng Số/Quận 3/TP.HCM;teenager
0001135839;21/03/1998;Nữ;Phạm Đường/Quận 1/TP.HCM;worker
0001135858;20/07/1993;Nam;John Số/Quận 3/TP.HCM;worker
0001135860;26/08/2003;Nữ;John Làng/Quận 7/TP.HCM;student
0001135874;19/02/2002;Nam;Đặng Làng/Quận 7/TP.HCM;student
0001135886;23/04/1999;Nữ;Trần Khu/Quận Gò Vấp/TP.HCM;worker
0001135902;17/12/1995;Nam;Jane Dãy/Quận 7/TP.HCM;worker
0001135908;12/03/1999;Nữ;Trần Đường/Quận Gò Vấp/TP.HCM;worker
0001135917;28/01/1994;Nữ;Vũ Làng/Quận Bình Thạnh/TP.HCM;worker
0001135922;08/09/1995;Nam;John Dãy/Quận 1/TP.HCM;worker
0001135931;01/12/1999;Nam;Jane Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001135961;17/03/1998;Nữ;Bùi Làng/Quận Bình Thạnh/TP.HCM;worker
0001135968;21/03/1998;Nữ;Hoàng Làng/Quận 1/TP.HCM;worker
0001135972;12/03/1992;Nữ;Jane Số/Quận Bình Thạnh/TP.HCM;worker
0001136000;01/04/1999;Nam;Phạm Số/Quận 7/TP.HCM;worker
0001136018;29/09/1999;Nam;Bùi Dãy/Quận Bình Thạnh/TP.HCM;worker
0001136065;14/05/1990;Nam;Jane Tổ/Quận 3/TP.HCM;worker
0001136082;27/06/1983;Nam;Jane Hẻm/Quận 3/TP.HCM;worker
0001136092;03/12/1997;Nam;Bùi Đường/Quận 3/TP.HCM;worker
0001136094;07/11/2017;Nam;John Hẻm/Quận 3/TP.HCM;teenager
0001136097;21/11/1996;Nữ;Bùi Khu/Quận 1/TP.HCM;worker
0001136098;19/10/1990;Nam;Phạm Hẻm/Quận 1/TP.HCM;worker
0001136100;07/01/1997;Nữ;Nguyễn Đường/Quận Gò Vấp/TP.HCM;worker
0001136106;07/06/1997;Nam;Vũ Ngõ/Quận 1/TP.HCM;worker
0001136109;27/07/1997;Nữ;Đặng Đường/Quận 7/TP.HCM;worker
0001136111;24/11/1995;Nam;Jane Ngõ/Quận Gò Vấp/TP.HCM;worker
0001136117;22/11/1995;Nam;Jane Tổ/Quận Gò Vấp/TP.HCM;worker
0001136120;06/11/2001;Nam;John Tổ/Quận 3/TP.HCM;student
0001136135;20/11/1992;Nam;Jane Đường/Quận 3/TP.HCM;worker
0001136153;07/12/1998;Nữ;Dương Làng/Quận 3/TP.HCM;worker
0001136175;23/03/1998;Nữ;John Số/Quận 3/TP.HCM;worker
0001136177;05/12/1987;Nam;Nguyễn Ngõ/Quận 3/TP.HCM;worker
0001136181;23/04/2001;Nữ;Mai Khu/Quận 1/TP.HCM;student
0001136186;04/05/2001;Nữ;John Ngõ/Quận Bình Thạnh/TP.HCM;student
0001136193;06/10/1999;Nữ;Mai Khu/Quận Gò Vấp/TP.HCM;worker
0001136198;10/12/1993;Nữ;Jane Tổ/Quận 7/TP.HCM;worker
0001136200;08/01/1995;Nam;Jane Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001136202;27/08/1991;Nam;Jane Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001136219;03/01/1990;Nữ;Hoàng Làng/Quận 3/TP.HCM;worker
0001136240;17/07/1993;Nữ;Lê Hẻm/Quận 1/TP.HCM;worker
0001136244;20/09/2001;Nam;Vũ Số/Quận 1/TP.HCM;student
0001136273;29/09/2000;Nữ;Phạm Đường/Quận Bình Thạnh/TP.HCM;worker
0001136321;11/11/1997;Nam;Phạm Khu/Quận 3/TP.HCM;worker
0001136336;29/09/1993;Nữ;John Hẻm/Quận 7/TP.HCM;worker
0001136347;03/11/1999;Nữ;Jane Ngõ/Quận 3/TP.HCM;worker
0001136351;03/09/2017;Nam;Mai Hẻm/Quận 7/TP.HCM;teenager
0001136367;07/09/1998;Nữ;Lê Đường/Quận Bình Thạnh/TP.HCM;worker
0001136379;06/02/1996;Nam;Phạm Số/Quận Bình Thạnh/TP.HCM;worker
0001136382;15/09/1999;Nữ;Jane Tổ/Quận 3/TP.HCM;worker
0001136385;21/09/2000;Nam;Bùi Khu/Quận 7/TP.HCM;worker
0001136403;28/02/1993;Nữ;Phạm Dãy/Quận 3/TP.HCM;worker
0001136404;30/07/1999;Nữ;Lê Số/Quận 3/TP.HCM;worker
0001136405;28/10/1993;Nam;Jane Tổ/Quận 7/TP.HCM;worker
0001136415;25/08/1997;Nữ;Nguyễn Đường/Quận Gò Vấp/TP.HCM;worker
0001136418;16/12/1989;Nữ;Mai Ngõ/Quận Gò Vấp/TP.HCM;worker
0001136432;18/10/1996;Nữ;Dương Dãy/Quận Bình Thạnh/TP.HCM;worker
0001136442;10/05/1996;Nữ;Trần Tổ/Quận 1/TP.HCM;worker
0001136448;28/01/2000;Nữ;Phạm Dãy/Quận Bình Thạnh/TP.HCM;worker
0001136457;14/10/1999;Nam;Vũ Làng/Quận 3/TP.HCM;worker
0001136468;19/08/1993;Nữ;John Ngõ/Quận 3/TP.HCM;worker
0001136470;29/04/2004;Nam;Vũ Số/Quận Gò Vấp/TP.HCM;student
0001136499;03/01/1995;Nữ;Hoàng Làng/Quận 7/TP.HCM;worker
0001136504;04/10/1989;Nữ;Jane Số/Quận Bình Thạnh/TP.HCM;worker
0001136516;10/05/1995;Nữ;Đặng Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001136522;22/02/1995;Nữ;Lê Ngõ/Quận 1/TP.HCM;worker
0001136537;30/01/1999;Nam;Jane Hẻm/Quận 7/TP.HCM;worker
0001136544;04/08/2001;Nữ;Vũ Làng/Quận 3/TP.HCM;student
0001136558;25/08/1997;Nữ;Jane Khu/Quận Bình Thạnh/TP.HCM;worker
0001136572;27/05/1995;Nam;John Dãy/Quận 1/TP.HCM;worker
0001136590;10/08/2003;Nữ;Jane Số/Quận Bình Thạnh/TP.HCM;student
0001136596;16/10/1997;Nam;Nguyễn Đường/Quận 1/TP.HCM;worker
0001136605;27/02/1997;Nữ;John Tổ/Quận 7/TP.HCM;worker
0001136626;22/09/2000;Nam;Mai Tổ/Quận 7/TP.HCM;worker
0001136636;13/07/1998;Nữ;Mai Dãy/Quận Gò Vấp/TP.HCM;worker
0001136652;22/05/1998;Nữ;Phạm Hẻm/Quận 3/TP.HCM;worker
0001136653;09/02/2000;Nam;Jane Ngõ/Quận 3/TP.HCM;worker
0001136659;17/05/1998;Nữ;Lê Khu/Quận 3/TP.HCM;worker
0001136681;25/08/2003;Nữ;Trần Tổ/Quận Gò Vấp/TP.HCM;student
0001136694;19/03/1998;Nam;Đặng Đường/Quận 7/TP.HCM;worker
0001136697;28/09/1994;Nam;Jane Tổ/Quận 7/TP.HCM;worker
0001136702;08/12/2003;Nữ;John Hẻm/Quận 7/TP.HCM;student
0001136703;09/01/2000;Nữ;Jane Ngõ/Quận 1/TP.HCM;worker
0001136744;03/10/2002;Nữ;John Khu/Quận Gò Vấp/TP.HCM;student
0001136750;13/08/1995;Nam;Lê Số/Quận Bình Thạnh/TP.HCM;worker
0001136752;22/07/1979;Nam;Phạm Dãy/Quận Gò Vấp/TP.HCM;worker
0001136780;21/02/1994;Nữ;Jane Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001136802;21/06/1992;Nam;Jane Khu/Quận Bình Thạnh/TP.HCM;worker
0001136819;08/06/1992;Nữ;Bùi Tổ/Quận 3/TP.HCM;worker
0001136827;15/04/2001;Nam;Jane Hẻm/Quận 1/TP.HCM;student
0001136847;20/10/1998;Nam;Jane Làng/Quận Gò Vấp/TP.HCM;worker
0001136848;07/05/1999;Nam;Vũ Số/Quận Bình Thạnh/TP.HCM;worker
0001136853;19/05/1994;Nữ;John Đường/Quận 7/TP.HCM;worker
0001136865;27/11/1992;Nữ;Trần Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001136888;25/09/2001;Nữ;Jane Hẻm/Quận Bình Thạnh/TP.HCM;student
0001136896;07/05/1987;Nam;Nguyễn Làng/Quận 1/TP.HCM;worker
0001136901;09/04/1995;Nữ;Dương Ngõ/Quận 7/TP.HCM;worker
0001136909;26/09/1998;Nữ;Đặng Khu/Quận 3/TP.HCM;worker
0001136911;25/10/1999;Nam;Nguyễn Đường/Quận 1/TP.HCM;worker
0001136919;13/06/1994;Nam;Nguyễn Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001136922;17/04/1998;Nam;Bùi Dãy/Quận 1/TP.HCM;worker
0001136931;26/05/1991;Nam;Jane Làng/Quận 1/TP.HCM;worker
0001136936;06/11/1992;Nam;John Tổ/Quận 7/TP.HCM;worker
0001136945;04/02/2003;Nam;Đặng Tổ/Quận Bình Thạnh/TP.HCM;student
0001136946;14/01/2002;Nữ;Nguyễn Đường/Quận Gò Vấp/TP.HCM;student
0001136953;13/05/1996;Nữ;Jane Đường/Quận Gò Vấp/TP.HCM;worker
0001136963;23/12/1996;Nam;Jane Số/Quận Bình Thạnh/TP.HCM;worker
0001136972;06/02/1994;Nam;Trần Tổ/Quận 3/TP.HCM;worker
0001136974;15/06/1995;Nữ;Hoàng Hẻm/Quận 1/TP.HCM;worker
0001136980;23/01/1999;Nữ;Jane Đường/Quận Gò Vấp/TP.HCM;worker
0001136994;04/02/1998;Nam;Lê Dãy/Quận Gò Vấp/TP.HCM;worker
0001137026;07/01/2002;Nữ;Mai Đường/Quận 1/TP.HCM;student
0001137031;18/09/1994;Nữ;John Dãy/Quận 3/TP.HCM;worker
0001137032;26/11/1997;Nữ;Mai Ngõ/Quận Gò Vấp/TP.HCM;worker
0001137041;12/11/1993;Nữ;Lê Khu/Quận Bình Thạnh/TP.HCM;worker
0001137051;16/06/1998;Nữ;Trần Số/Quận Bình Thạnh/TP.HCM;worker
0001137052;27/10/2001;Nữ;Trần Hẻm/Quận 7/TP.HCM;student
0001137056;07/06/2000;Nữ;Jane Tổ/Quận Bình Thạnh/TP.HCM;worker
0001137060;02/10/2000;Nữ;John Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001137061;24/12/2001;Nữ;John Tổ/Quận Bình Thạnh/TP.HCM;student
0001137067;06/12/1994;Nữ;Mai Tổ/Quận 1/TP.HCM;worker
0001137071;23/02/2000;Nam;Nguyễn Đường/Quận Gò Vấp/TP.HCM;worker
0001137085;10/12/1999;Nam;Lê Tổ/Quận 1/TP.HCM;worker
0001137087;26/06/1988;Nữ;Phạm Làng/Quận 3/TP.HCM;worker
0001137120;14/03/1997;Nam;Phạm Đường/Quận 3/TP.HCM;worker
0001137158;12/05/1998;Nữ;Jane Ngõ/Quận Gò Vấp/TP.HCM;worker
0001137159;27/02/2002;Nữ;Jane Khu/Quận 1/TP.HCM;student
0001137178;13/07/1995;Nam;John Dãy/Quận 7/TP.HCM;worker
0001137192;23/05/1992;Nam;Bùi Đường/Quận Bình Thạnh/TP.HCM;worker
0001137208;26/11/1998;Nam;John Dãy/Quận 7/TP.HCM;worker
0001137242;22/09/1999;Nữ;Phạm Ngõ/Quận 3/TP.HCM;worker
0001137248;25/09/1998;Nam;Trần Dãy/Quận 1/TP.HCM;worker
0001137251;07/04/2001;Nữ;Bùi Dãy/Quận Bình Thạnh/TP.HCM;student
0001137253;30/08/1996;Nữ;John Khu/Quận Bình Thạnh/TP.HCM;worker
0001137267;17/07/2000;Nữ;John Làng/Quận 3/TP.HCM;worker
0001137268;28/04/2003;Nữ;Đặng Hẻm/Quận Gò Vấp/TP.HCM;student
0001137343;09/03/1975;Nữ;Phạm Ngõ/Quận 1/TP.HCM;worker
0001137357;10/04/1998;Nữ;Nguyễn Ngõ/Quận Gò Vấp/TP.HCM;worker
0001137383;06/10/1998;Nữ;Phạm Ngõ/Quận 7/TP.HCM;worker
0001137387;07/08/1993;Nữ;Bùi Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001137392;24/03/1990;Nam;John Tổ/Quận Gò Vấp/TP.HCM;worker
0001137393;02/10/1997;Nữ;John Số/Quận Gò Vấp/TP.HCM;worker
0001137404;03/01/1990;Nữ;Jane Làng/Quận 1/TP.HCM;worker
0001137405;13/04/1997;Nữ;John Dãy/Quận Bình Thạnh/TP.HCM;worker
0001137413;10/03/1999;Nữ;Nguyễn Làng/Quận 1/TP.HCM;worker
0001137439;10/01/2002;Nữ;Hoàng Tổ/Quận Bình Thạnh/TP.HCM;student
0001137446;20/02/1977;Nam;Nguyễn Làng/Quận 7/TP.HCM;worker
0001137447;22/05/1998;Nữ;John Dãy/Quận 7/TP.HCM;worker
0001137458;02/05/1995;Nữ;John Đường/Quận 3/TP.HCM;worker
0001137475;26/09/1999;Nam;John Làng/Quận Gò Vấp/TP.HCM;worker
0001137485;23/10/2003;Nữ;Phạm Khu/Quận 1/TP.HCM;student
0001137493;16/02/2002;Nam;Dương Dãy/Quận 7/TP.HCM;student
0001137518;21/09/1996;Nam;John Khu/Quận Bình Thạnh/TP.HCM;worker
0001137543;20/04/1992;Nữ;Dương Đường/Quận 1/TP.HCM;worker
0001137568;24/12/2000;Nữ;Vũ Làng/Quận 7/TP.HCM;worker
0001137590;16/04/1995;Nam;Mai Số/Quận Bình Thạnh/TP.HCM;worker
0001137595;28/02/2003;Nữ;Lê Hẻm/Quận 1/TP.HCM;student
0001137604;06/10/1999;Nữ;Mai Khu/Quận Gò Vấp/TP.HCM;worker
0001137608;02/04/1999;Nam;Dương Khu/Quận Gò Vấp/TP.HCM;worker
0001137618;19/01/2001;Nữ;Mai Tổ/Quận 3/TP.HCM;student
0001137629;19/02/1999;Nữ;Lê Số/Quận 3/TP.HCM;worker
0001137644;06/06/1998;Nữ;Bùi Ngõ/Quận 3/TP.HCM;worker
0001137645;12/01/1998;Nữ;Nguyễn Dãy/Quận 3/TP.HCM;worker
0001137649;23/12/1999;Nữ;Jane Đường/Quận 7/TP.HCM;worker
0001137650;19/12/1995;Nữ;Dương Hẻm/Quận 7/TP.HCM;worker
0001137651;08/11/1996;Nữ;Jane Hẻm/Quận Gò Vấp/TP.HCM;worker
0001137653;14/07/1998;Nữ;Jane Hẻm/Quận Gò Vấp/TP.HCM;worker
0001137654;27/12/1998;Nữ;Nguyễn Hẻm/Quận 1/TP.HCM;worker
0001137655;27/12/1999;Nam;Dương Tổ/Quận 1/TP.HCM;worker
0001137666;13/02/2000;Nam;Jane Ngõ/Quận 7/TP.HCM;worker
0001137670;02/10/1995;Nữ;Trần Số/Quận 3/TP.HCM;worker
0001137676;07/01/1997;Nữ;Jane Đường/Quận 3/TP.HCM;worker
0001137678;17/10/2003;Nữ;John Tổ/Quận Bình Thạnh/TP.HCM;student
0001137698;04/03/1998;Nữ;Jane Khu/Quận 3/TP.HCM;worker
0001137768;09/12/1993;Nữ;John Làng/Quận 3/TP.HCM;worker
0001137807;03/01/2002;Nam;Jane Hẻm/Quận 7/TP.HCM;student
0001137830;12/11/1999;Nữ;Vũ Số/Quận 7/TP.HCM;worker
0001137844;07/02/1995;Nam;Lê Tổ/Quận 3/TP.HCM;worker
0001137886;16/10/1995;Nam;Dương Hẻm/Quận 7/TP.HCM;worker
0001137890;09/02/1996;Nam;John Khu/Quận 7/TP.HCM;worker
0001137896;30/10/1997;Nam;John Dãy/Quận 7/TP.HCM;worker
0001137981;21/11/2000;Nam;Bùi Đường/Quận 7/TP.HCM;worker
0001137985;03/02/2001;Nữ;Vũ Dãy/Quận 3/TP.HCM;student
0001138008;06/08/1992;Nam;John Khu/Quận Bình Thạnh/TP.HCM;worker
0001138015;03/01/1997;Nữ;Bùi Tổ/Quận Bình Thạnh/TP.HCM;worker
0001138018;06/09/1994;Nam;Lê Tổ/Quận 1/TP.HCM;worker
0001138042;14/08/2017;Nam;Jane Hẻm/Quận Bình Thạnh/TP.HCM;teenager
0001138046;01/09/2000;Nữ;Jane Khu/Quận 7/TP.HCM;worker
0001138059;12/05/1999;Nam;John Tổ/Quận 3/TP.HCM;worker
0001138061;17/05/1999;Nữ;Trần Tổ/Quận Bình Thạnh/TP.HCM;worker
0001138062;06/05/1997;Nữ;Jane Số/Quận 7/TP.HCM;worker
